second,time,loudness_db,onset,centroid_hz,flatness,zcr,low_db,low_onset,center_db,noncenter_db,audibility,impact_score,drum_score,swell_rise_db,harsh_score,barrage_score,burden,center_advantage_db,timestamp
832,832.496,-49.1743768453598,2.229663213249296,2667.3093598298383,0.06690007771612723,0.16912841796875,-52.02023100852966,0.602475555613637,-41.31955111026764,-50.83341956138611,0.7912811577320098,3.0133792546685516,0.7729012585131253,0.0,5.183917849081605,0.898440427324952,0.4631999921802751,9.51386845111847,00:13:52.00
833,833.504,-51.00105445615707,1.2401900719250403,1091.5779591318424,0.0027541716568051356,0.02835181451612903,-52.37435543921686,0.4994983238077933,-55.583871410739036,-50.80725306849326,0.6999472771921466,0.2991891593614045,0.37680203501535636,0.0,-0.18518907520219327,0.7225901596562224,0.3237588734248578,-4.776618342245778,00:13:53.00
834,834.496,-52.53566065142232,0.7900973029675022,987.8079641894631,0.0020173556892381034,0.020066784274193547,-52.92208247030935,0.26803695987309173,-69.39728656891853,-51.10628964824061,0.6232169674288842,-0.2378042408488697,0.6028962072406469,0.0,-0.3022788556584923,0.669683828884789,0.29399168972649925,-18.290996920677923,00:13:54.00
835,835.488,-46.965687536424205,1.8455211748519251,1414.5923915249448,0.015291886929903254,0.07154107862903226,-49.89949417114258,0.8332577530414828,-46.87508269279234,-51.14549772201046,0.8220684420677923,1.4613766057076205,1.0747623349143436,0.0,1.178329489731917,0.8482866520719513,0.4562938316619004,4.27041502921812,00:13:55.00
836,836.496,-47.1486052274704,1.856059402693063,2122.703639435607,0.04704227304318914,0.1232757568359375,-50.44611060619354,0.640897419070825,-39.54308092594147,-51.228315591812134,0.8737309157848357,2.5101582084703096,1.6590428859939395,0.0,4.12306941523102,1.0981606953111185,0.5666288151062031,11.685234665870667,00:13:56.00
837,837.504,-42.57528551163212,2.0842772686193065,1730.2955937762363,0.025532586300077112,0.1434601814516129,-48.39509090300529,0.9650550616845008,-32.72418606665827,-50.59100600211851,0.9725172842702559,2.3225082419800382,2.091087372235951,0.0,2.6590430633232387,1.5453587153345045,0.5625436303554507,17.866819935460246,00:13:57.00
838,838.496,-48.250948752126384,1.303016246326508,1462.643034992791,0.01965195555315018,0.10394090221774194,-50.6486938230453,0.5883022212693768,-49.93619315854965,-48.575648892310355,0.8351405174501481,1.0311095253439049,2.20994956324407,0.0,1.6534519279135285,1.3334013678975816,0.4992398465331887,-1.3605442662392886,00:13:58.00
839,839.488,-43.233502172654674,2.1903369599773037,1646.999010878854,0.045992154131395575,0.1021452872983871,-47.28619384765625,1.2071265840241987,-40.56999009655368,-46.676844073880105,0.9452733808948147,2.9370339659293556,2.1518849221244087,0.0,4.063376947130301,1.3487888550979075,0.5544206039364212,6.106853977326424,00:13:59.00
840,840.496,-42.57022047042847,1.417197398841381,1482.1242309847878,0.04518102327347147,0.0718841552734375,-45.3757004737854,0.6291271240334027,-39.46506267786026,-45.038413882255554,0.9747518837451935,1.9573501989779394,2.0626871756955416,4.256851814931377,3.8308813536021042,1.070583301935317,0.5522913549089513,5.573351204395295,00:14:00.00
841,841.504,-43.893936895555065,1.4695021899477128,1247.7300046537414,0.008985192396662948,0.04063760080645161,-44.91918477704448,0.6356218167009854,-42.65741938929404,-43.41032791137695,0.999310173526887,0.8761107851327302,1.822863851923757,8.07071822725247,0.5024594428223211,1.0276803127412095,0.5042963171921041,0.7529085220829145,00:14:01.00
842,842.496,-42.38002715572234,1.124099778552209,972.4590097410334,0.001929683255917916,0.020318800403225805,-42.80670301375851,0.38207519733377043,-49.89200948899792,-41.16601402528824,1.0,0.20635886320622196,1.5527239843469078,3.2875191071583365,-0.2994067573651514,0.7128945419798411,0.4775633651318843,-8.725995463709678,00:14:02.00
843,843.488,-40.18962171000819,1.7977047774099535,1302.530783513693,0.020508925453008607,0.036463583669354836,-40.96476031887916,0.7200013069856551,-43.23067991195187,-39.276043676560924,1.0,1.6656489204887224,1.1103349954631374,0.0,1.5452470377615348,0.5463400910741736,0.46997924786755446,-3.954636235390939,00:14:03.00
844,844.496,-38.84979486465454,0.9489337399136275,939.3194269071499,0.005361567276850063,0.0220794677734375,-39.18729329109192,0.4672603502403944,-47.307138442993164,-37.47771370410919,1.0,0.15931760327265795,0.7196890910870681,0.0,0.049180670867618216,0.16825306795104367,0.403918510107749,-9.829424738883972,00:14:04.00
845,845.504,-36.95812053065146,0.8306870739306172,937.9773482337185,0.0017989734300381678,0.018255418346774195,-37.201502277005105,0.3494504704590767,-43.52637334023753,-35.649014995944114,1.0,-0.0467341627711272,0.46361519730151557,0.0,-0.2305262891779562,0.03611605131972083,0.3395202667137936,-7.87735834429341,00:14:05.00
846,846.496,-36.1376097894484,0.8211798879408068,775.1996907734476,0.0008809771989621968,0.016790574596774195,-36.37772246330015,0.32619427577141785,-43.44840252783991,-35.133408700266195,1.0,-0.11066283002410024,0.0006082463197633883,0.0,-0.38151097610147855,-0.2363245524791196,0.298543775331096,-8.314993827573714,00:14:06.00
847,847.488,-35.82257338493101,0.9255203816198534,928.4200130313014,0.0017779157891298096,0.017877394153225805,-36.10601351338048,0.3692103220570472,-41.49776311074534,-35.05799951860982,1.0,0.08411744343126461,0.29669316080556946,0.0,-0.2164961139205564,-0.2144380944178709,0.32821570848111953,-6.439763592135522,00:14:07.00
848,848.496,-36.174872398376465,1.05817486718297,1092.6922403672384,0.004247415265126575,0.0298004150390625,-36.85650110244751,0.4927826630882919,-36.733593821525574,-35.77505922317505,1.0,0.35920036081584317,0.5271351916372845,0.0,0.12662291681228788,0.12270452386165405,0.39033072789962636,-0.9585345983505253,00:14:08.00
849,849.504,-37.15784663538779,1.1048447653170554,1284.555433433447,0.007816282750648067,0.04007056451612903,-38.140040736044604,0.5295217507068188,-35.431757342430856,-36.806136100522934,1.0,0.5559716125577994,1.002691473749626,0.0,0.5548002918353026,0.27511638520578713,0.440705392270414,1.3743787580920812,00:14:09.00
850,850.496,-40.11310183617376,1.4772458626858649,1257.589885402668,0.012953488917593162,0.025941910282258066,-40.734366386167466,0.5052866829979804,-41.55933558556341,-39.4019651105327,1.0,1.0544785143647633,0.8445482731651343,0.0,0.8401518221275909,0.27232795308288726,0.4458551958762768,-2.157370475030715,00:14:10.00
851,851.488,-42.397485917614354,1.122916100967315,1217.0611483100415,0.008124312222559682,0.038353704637096774,-43.47331914594096,0.541989135105283,-43.46724873204385,-42.416275147468816,0.9982041697348317,0.4627576929439186,0.6470988461951178,0.0,0.4342614187806394,0.2954907977570263,0.38027809232665494,-1.0509735845750374,00:14:11.00
852,852.496,-45.75027084350586,1.3066130261868238,1094.0474032511768,0.009923828898536113,0.0444488525390625,-46.59999334812164,0.3226555455476045,-46.32544481754303,-46.50846445560455,0.9419386804103851,0.632220560581303,0.2885432283316372,0.0,0.49510950467568343,0.1955622919114905,0.339879489930044,0.18301963806152344,00:14:12.00
853,853.504,-46.36936950683594,1.1564269113925196,1866.4562743086453,0.03504678838315506,0.09115108366935484,-48.26924773185484,0.5073453862099878,-40.20799858339371,-50.50499959145823,0.8577275491529895,1.1555331379938136,0.01313227282291823,0.0,2.531358725395279,0.2226825812023441,0.3384270426508531,10.297001008064516,00:14:13.00
854,854.496,-52.09885344966765,1.1813920601721732,1765.6363011037843,0.04730516891445839,0.09638041834677419,-53.390913932554184,0.2806065688210149,-48.27921627413842,-53.762513437578754,0.6450573275166174,1.0395056835156067,0.05309907277326123,0.0,2.5638829239269056,-0.01623745327219231,0.31081822586537355,5.483297163440336,00:14:14.00
855,855.488,-43.901150611139116,1.4995510659871563,1882.615867873774,0.040573204507029774,0.10652406754032258,-46.83384643062468,0.6950902011125318,-33.682174867199315,-55.81487667945124,0.927595070869692,1.8796297207479222,-0.13769240457981297,0.0,3.3755611714376244,0.03542328665524814,0.3254750054583047,22.13270181225192,00:14:15.00
856,856.496,-54.77917265892029,0.8186228759586811,1309.1751760881918,0.021861156725208223,0.0743560791015625,-56.37315511703491,0.2981931357644498,-52.13539218902588,-55.80527448654175,0.5110413670539855,0.16020097773002948,-0.3623870536885222,0.0,0.8064878051804534,-0.3194740934324045,0.16921198721349126,3.6698822975158687,00:14:16.00
857,857.504,-55.764097398327245,0.8507744419959283,1076.922781592249,0.007719543056502419,0.06186995967741935,-57.31762412286574,0.2826643341010616,-56.960921256772934,-56.35632484189926,0.4617951300836379,-0.06390732072126652,-0.6572602626969729,0.0,0.08523117599671565,-0.43656608043035094,0.09414131045818724,-0.6045964148736777,00:14:17.00
858,858.496,-54.118399343182965,1.1785359699879923,1430.5640332055073,0.029925039774107296,0.06920992943548387,-55.481847332369895,0.2992078378315895,-53.480658869589526,-55.30990723640688,0.5440800328408518,0.5566968562085473,-0.8638840187024902,0.0,1.29192066525144,-0.5999542192883198,0.10140107757244911,1.8292483668173516,00:14:18.00
859,859.488,-56.39898903139176,1.109216969820761,1485.9770427216706,0.015288773984197594,0.11436806955645161,-57.874593796268584,0.33859909037428515,-56.63230760635868,-57.58202878890499,0.430050548430412,0.33092236664559205,-0.6809726094902865,0.0,0.6393386586679589,-0.2426167353995577,0.12519932787881777,0.9497211825463096,00:14:19.00
860,860.496,-57.10989737510681,0.887329263612628,1130.0923146386078,0.0072111710614989905,0.0707550048828125,-58.434942841529846,0.2742514405399561,-59.12562656402588,-57.71274137496948,0.3945051312446594,-0.046257678297010545,0.22167874817353042,0.0,0.06851776974301867,0.20262907416184034,0.199413195388477,-1.4128851890563958,00:14:20.00
861,861.504,-49.784512673654866,1.6628132674001879,1524.7855375085765,0.010657069273292972,0.10529548891129033,-55.88129129717427,0.792745094145498,-44.64075888356855,-59.472557806199596,0.690002336809712,1.2426022409209256,0.6795088631579979,0.0,0.9141502071507476,0.4741836043362081,0.3732602756821105,14.831798922631048,00:14:21.00
862,862.496,-46.72838481780021,2.154952827961214,1828.8988545906263,0.030822802417641158,0.1392389112903226,-56.89504832606162,0.9361690181878305,-36.49953774482973,-59.74715005197832,0.8307068363312752,2.1783017869358177,0.6927066243269071,0.0,2.2547004881293704,0.43208152403555383,0.443148700846601,23.247612307148596,00:14:22.00
863,863.488,-54.29091730425435,1.4156859978552787,1587.9672182688357,0.040387867829732305,0.13032384072580644,-60.29486908451204,0.6314422742974374,-49.00846641294418,-60.82786904611895,0.5208899590276903,1.0648355319255542,0.6825075059027507,0.0,1.6681557491615875,0.6942917836313854,0.3356125980307887,11.819402633174775,00:14:23.00
864,864.496,-59.308345794677734,0.7662640865892172,949.4720192672675,0.0052421763102756345,0.06500244140625,-61.17989420890808,0.26179109560325736,-59.84359097480774,-60.7361820936203,0.28458271026611326,-0.11643223775633975,0.6136876634686895,0.0,-0.04210346954627636,0.7444325737235499,0.26223833207710795,0.892591118812561,00:14:24.00
865,865.504,-49.32310399701518,1.9058305621147156,1399.6597040975994,0.011860645120783156,0.0927734375,-54.11719303746377,0.7761003423121667,-43.420595230594756,-60.98479806223223,0.6579439163208007,1.534416242521509,0.9231856765721773,0.0,0.8997549930645322,0.9965056644678538,0.4411376512271651,17.564202831637473,00:14:25.00
866,866.496,-43.99896166401525,1.9525984100276423,1949.7540186376104,0.03235095930135534,0.13697076612903225,-52.37770412814233,0.9035400690570954,-33.54548115884104,-61.14911282447077,0.9239845337406282,2.201112161195084,1.7897486402973712,0.0,2.8819098620656747,1.521201656821948,0.599089726592751,27.603631665629724,00:14:26.00
867,867.488,-43.528990837835494,2.3210972119723596,1675.1204689475173,0.015824427294935384,0.11685672883064516,-54.26826292468655,1.154590542277982,-32.98424948415449,-61.485351685554754,0.9582983755296276,2.2262363364139293,2.4840480357286157,0.0,1.522583604954361,2.070454768531935,0.6089770718317173,28.501102201400265,00:14:27.00
868,868.496,-41.18811106681824,2.3552497942000628,1727.901565202584,0.01350202528556106,0.122528076171875,-53.619524121284485,1.0921681942418218,-30.571921348571777,-61.57401156425476,0.9866213381290436,2.3214235668770584,2.332619434273128,0.0,1.5647953969189556,2.38290493517694,0.6350447947019762,31.002090215682983,00:14:28.00
869,869.504,-43.38184676631804,2.1801440504289444,1951.8618112460608,0.0282066038682035,0.16847278225806453,-52.6279542984501,0.9125921625283456,-32.854029993857104,-61.6853141784668,0.9778376548520981,2.548965997211267,2.4065928603324567,0.0,3.027284165666394,2.488006470271303,0.6340329528688948,28.83128418460969,00:14:29.00
870,870.496,-46.188553840883316,2.3618264462678664,2060.173184722861,0.04284414722614225,0.14983933971774194,-54.242830707180886,0.8143387845446987,-35.76164522478658,-61.572271531628026,0.8892603166641728,2.815472769503876,2.3828767145399157,0.0,3.4364533104460784,2.3405701150997733,0.6008274731405487,25.81062630684145,00:14:30.00
871,871.488,-45.067578961772305,2.376909507859138,1849.0983884552757,0.036747584870505674,0.12581905241935484,-51.441072156352384,1.0784726666827356,-34.61646492250504,-61.53413477251607,0.8960854807207661,2.8255158224120724,2.409593745543577,0.0,3.155721784080144,2.3285752228644925,0.5798110024846286,26.917669850011027,00:14:31.00
872,872.496,-45.50334644317627,1.968007130548358,1688.9485440100289,0.028727273318509047,0.1047515869140625,-51.778493881225586,1.0072247597854584,-35.237634122371674,-61.91804301738739,0.868124258518219,2.0357275637108576,2.8082130783033588,0.0,2.2603685249271153,2.2124762328839664,0.5716288355506033,26.680408895015717,00:14:32.00
873,873.504,-46.04274134482107,2.2541612949102157,2037.0049676581455,0.038073027904535914,0.14024697580645162,-53.27985431301978,0.8303337164463536,-36.23113170746834,-61.63338593513735,0.8389966718612178,2.6715275171234225,3.0462835855365684,0.0,3.000884305121938,2.43341282362495,0.5916388762056084,25.402254227669008,00:14:33.00
874,874.496,-48.328858283258256,1.8340252618635855,1504.412213580846,0.012312472827972862,0.10776839717741936,-54.937794716127456,1.0384195336411077,-40.13849990598617,-60.5432621125252,0.7701974130445911,1.4622303651547266,3.3205863801984163,0.0,1.0298067584523405,2.397505430395834,0.5688881286438913,20.40476220653903,00:14:34.00
875,875.488,-41.75091072820848,2.9183895386034444,1991.577406816105,0.03356666111898033,0.14322391633064516,-52.751207905430945,1.454943440614208,-31.21382018058531,-61.311604407525834,0.9634643123995873,3.5917481004105434,3.605569668967428,0.0,3.3239155215526552,2.8342814286822238,0.6043576423092106,30.097784226940526,00:14:35.00
876,876.496,-40.5438734292984,2.5826516104862094,1662.65018504338,0.012460085665225006,0.115234375,-51.685025691986084,1.216427294537425,-29.967669665813446,-60.810410261154175,0.955844932794571,2.5617969988744744,3.712933233653945,0.0,1.440107656427406,2.6686032554221635,0.628321642149952,30.84274059534073,00:14:36.00
877,877.504,-40.37384611560452,2.4204882037255073,1783.8617051585973,0.01662488604685467,0.12210181451612903,-52.08569618963426,1.1795113879826762,-29.777415613974295,-61.093367791944935,0.9967732952487084,2.5116633566324316,3.0233982925402896,0.0,1.8812894358300556,2.2052518406113544,0.6382861407741165,31.31595217797064,00:14:37.00
878,878.496,-46.6240965320218,2.190458160254263,1741.8505629398298,0.025703679019164608,0.11644720262096774,-53.48209454936366,1.0548079734848392,-38.20698984207645,-60.23324068130985,0.7815083288377331,2.3476524589025103,1.9095408796047904,0.0,2.198055810775896,1.6163887882534833,0.5301347390842168,22.0262508392334,00:14:38.00
879,879.488,-58.93893260340537,0.9098233378702595,1028.2082889908797,0.007057045301001836,0.07177734375,-61.09533076132497,0.3078084597664494,-59.30947100731634,-60.56243761124149,0.3030533698297316,-0.04553995749323295,1.6643741112373551,0.0,0.024882264517809876,1.1527919240410542,0.3501178700388837,1.2529666039251524,00:14:39.00
880,880.496,-53.839184165000916,1.519921544007957,1216.2391633828372,0.011764533308451012,0.08770751953125,-58.040141463279724,0.7943984186276793,-51.04912090301514,-60.68577992916107,0.4993762671947479,0.9502441303484467,0.8572663544006924,0.0,0.6007933537105536,0.523923766354609,0.3530266382335216,9.636659026145935,00:14:40.00
881,881.504,-45.67821293492471,1.835676155503719,1702.485374559333,0.0353769078595383,0.1141633064516129,-51.029942543275894,0.699322491403549,-35.91373683560279,-60.89089953514837,0.8958058018838205,2.083490787867036,0.4424748032475963,0.0,2.791126287465263,0.14069423858498442,0.3803850431230469,24.977162699545584,00:14:41.00
882,882.496,-57.61247782553396,0.8491505499809019,976.4936107418036,0.005617068412022674,0.07029674899193548,-59.60665302891885,0.2690713943973664,-56.38941364903604,-59.9703003668016,0.36937610872330195,-0.09226146099154749,0.3130939523059058,0.0,-0.016262705145707376,-0.07848855545756887,0.20272729339065218,3.580886717765562,00:14:42.00
883,883.488,-56.74000635454732,0.8763621276424777,975.2029648629156,0.004600411633990897,0.06916267641129033,-58.613189451156124,0.31294988912920796,-55.12013121574156,-59.304265668315274,0.41299968227263417,-0.09854085775034258,-0.6023303093731983,0.0,-0.050927622682633615,-0.31062419386214873,0.0940730846940272,4.184134452573715,00:14:43.00
884,884.496,-56.03060066699982,0.9443335235118866,1034.1137547405765,0.007715563442616209,0.0780792236328125,-58.3674955368042,0.2986656716093421,-54.4177268743515,-58.35603976249695,0.44846996665000916,-0.01609248448387011,-0.9347698525670274,0.0,0.09643927036427119,-0.642835870804224,0.053641321222046484,3.938312888145446,00:14:44.00
885,885.504,-55.55350506690241,0.9268546787000471,997.9169532506321,0.005949752803351075,0.07807774697580645,-58.35719570036857,0.3087125281172414,-54.322718097317605,-57.8416385035361,0.4723247466548796,-0.0463623048009195,-0.904878019384383,0.0,0.03390373235263154,-0.5356275389966286,0.06238794565892877,3.518920406218497,00:14:45.00
886,886.496,-55.26823289932743,1.2302578322349056,1276.6976871050347,0.030805715247087372,0.0870085685483871,-58.30747284427766,0.31738847686398414,-52.716805488832534,-57.78593826293945,0.4865883550336284,0.5741588648425415,-0.7804843828145578,0.0,1.2625503341078654,-0.18829958564909446,0.1210360560715824,5.069132774106918,00:14:46.00
887,887.488,-55.40548656832787,1.2777575071780913,1415.249315807432,0.04496857176174314,0.0975617439516129,-58.91864124421151,0.30807727575302124,-52.512679930656184,-58.012836333244074,0.47972567158360635,0.9669855540215976,-0.26342192369933826,0.0,2.203012775807188,-0.022114275522787004,0.18911604822488398,5.500156402587891,00:14:47.00
888,888.496,-52.25656878948212,1.8903743349947035,1473.8617687806407,0.037991835022694376,0.0909423828125,-55.412423849105835,0.5498168398626149,-45.07634657621384,-58.491543650627136,0.6230973243713379,1.5337861266790804,-0.09879255333845381,0.0,2.023407953279546,0.0321743652540016,0.2630332283118255,13.4151970744133,00:14:48.00
889,889.504,-45.19621842907321,1.1500802226364613,1247.9381269530486,0.010772490453335504,0.05293913810483871,-47.71620338193832,0.5574454190509934,-35.11736236080046,-57.405970542661606,0.930255619172127,0.5245828168383808,0.14038152712946453,0.0,0.6187308634013867,0.16102462992182692,0.3049918292513342,22.28860818186114,00:14:49.00
890,890.496,-49.36373593730311,0.9404756446038524,1132.0761326351806,0.011372650147325516,0.07243888608870967,-52.983175831456336,0.3367612232123652,-40.533082777454005,-55.396703043291645,0.7818132031348444,0.1684742131300426,0.2940595183246489,0.0,0.5278249432083255,0.06245298676685196,0.28138044388488,14.863620265837639,00:14:50.00
891,891.488,-45.886551887758316,1.4426904156383487,1194.5153939844486,0.014846921049719334,0.0704070060483871,-49.346642278855846,0.6710026907854744,-36.90694187533471,-54.44014863044985,0.8556586173272902,0.9632724041740401,-0.047535319170211095,0.0,0.9288663297535577,-0.12448795900684947,0.2575575221297503,17.53320675511514,00:14:51.00
892,892.496,-53.45979726314545,1.0571289043873549,1149.4499468088543,0.014552960412402116,0.08062744140625,-56.175875663757324,0.2435629987157881,-48.96435523033142,-56.4027464389801,0.5770101368427276,0.20010765254414142,-0.24011035110496093,0.0,0.5183227964321117,-0.24449080650410052,0.18889751546231412,7.4383912086486825,00:14:52.00
893,893.504,-53.214193405643584,0.913248731243995,877.634313575524,0.003134713395528684,0.06829637096774194,-55.8471801511703,0.3697007639754203,-47.64244657947171,-57.15155693792528,0.5892903297178206,-0.0970640134638703,-0.36650079293236826,0.0,-0.13245963819500411,-0.27364696128967153,0.13745419926920358,9.509110358453565,00:14:53.00
894,894.496,-52.178489931168095,1.3583657597341845,1056.2518964119395,0.010440397181457993,0.06965095766129033,-55.02460824289629,0.3632224634770424,-45.704757198210686,-56.50163392097719,0.6410755034415953,0.40684706138107957,-0.7283454057120755,0.0,0.3347199946652298,-0.28784098344605197,0.1338231846522316,10.796876722766507,00:14:54.00
895,895.488,-52.246046866140055,1.0196137630170392,1045.67245046381,0.006907908666518371,0.06925718245967742,-54.25002953314012,0.31165592997304853,-47.611031316941784,-55.62912294941564,0.637697656692997,0.07911371858741631,-0.5746351457283034,0.0,0.13384948162670793,-0.07531203274627053,0.16335535545148902,8.018091632473853,00:14:55.00
896,896.496,-51.57059121131897,1.2053786115720868,1417.5279009551223,0.035956889114459,0.0921478271484375,-54.43792712688446,0.3223543206695467,-45.26237976551056,-55.88937866687775,0.6714704394340515,0.9398470801470743,0.04126546043280349,0.0,2.2370870297894574,0.3016901223019637,0.27518212588776825,10.626998901367188,00:14:56.00
897,897.504,-50.48877568398753,2.2118192440079105,1828.6690264255262,0.07739037894193197,0.12866998487903225,-55.86908648090978,0.6690340969831713,-43.22837804978894,-57.45694880331716,0.6746125805762507,3.1743174602164372,0.29965044582990047,0.0,5.4166340396845465,0.4255337971026205,0.3468210596995575,14.228570753528226,00:14:57.00
898,898.496,-49.25702544181578,1.412602030942517,1537.669984818109,0.03655549273976391,0.0927734375,-53.0226078648721,0.743574759892879,-42.778067804151966,-55.28223369967553,0.7397400394562752,1.4222677134606323,0.30869575861531817,0.0,2.4727653937507044,0.3219557060536323,0.32977389117124467,12.504165895523563,00:14:58.00
899,899.488,-52.90918682467553,1.1348019780651215,1188.0314872685472,0.01380528559187243,0.07445501512096774,-54.94348784415953,0.3099000617381065,-49.89335423131143,-55.275552195887414,0.6045406587662235,0.2798639444982614,0.11699389813075782,0.0,0.5256289520392508,0.03966425854323435,0.2338136160587253,5.382197964575983,00:14:59.00
900,900.496,-51.91643440723419,0.873022086918354,985.8014048629807,0.004196650741505387,0.0596923828125,-53.441805839538574,0.3520797826349735,-51.77919685840607,-53.467644572257996,0.6541782796382904,-0.1033114258482572,-0.48028395250041084,0.0,-0.07408336810953536,-0.3373422434344575,0.14288735904623834,1.688447713851929,00:15:00.00
901,901.504,-52.190735232445505,0.8913345856051291,1011.9431765721084,0.004959294249513884,0.06804435483870967,-53.92836798391035,0.37640835488996194,-50.14368672524729,-54.59171861217868,0.6404632383777248,-0.07239504028180743,-0.6688414389561917,1.7795078474236283,0.007146852206625167,-0.64360247341459,0.10156917305042759,4.448031886931388,00:15:01.00
902,902.496,-52.37571531726468,0.8964361807992381,1086.6929510542736,0.007637187823533007,0.0697297127016129,-54.36147419098885,0.37850957243673256,-48.03407312208606,-55.25615950553648,0.631214234136766,-0.0069654816222550755,-0.678618791824134,8.388388205805903,0.1756416234710447,-0.6283073354113858,0.10100144855276062,7.222086383450415,00:15:02.00
903,903.488,-52.32946162069997,1.0084178505405303,1080.2984996175205,0.008992146144831327,0.06840662802419355,-54.133252297678304,0.36424569352980585,-48.57555721652123,-55.06673406785534,0.6335269189650012,0.1116514691798519,-0.6099815573564914,8.934691318133963,0.2515099933667695,-0.5301825413242108,0.11793633964401744,6.49117685133411,00:15:03.00
904,904.496,-51.11012303829193,1.1478301864117384,1099.856014024163,0.010379052444477515,0.0584564208984375,-52.37818801403046,0.36861949041485786,-47.87064027786255,-54.250903725624084,0.6944938480854035,0.26178580232423493,-0.508735128772184,7.079555019046612,0.34181982505004477,-0.4946771805440853,0.15484248445334628,6.380263447761536,00:15:04.00
905,905.504,-49.530687024516446,1.2904515737487423,1044.4606370296074,0.013411773785558152,0.05675088205645161,-50.92572415259577,0.43044826244154283,-46.45624542236328,-52.8383060578377,0.7734656487741778,0.4682486007582635,-0.4437003031147234,3.6217414635040495,0.5138881798647194,-0.5010643944352162,0.17882742659338519,6.382060635474421,00:15:05.00
906,906.496,-47.1671520356209,0.8957074284553528,1024.0096646370398,0.0054133017322108125,0.0687531502016129,-50.72570542366274,0.3984375519137229,-42.036585038708104,-51.38468231693391,0.8869857418921685,0.010412456023137246,-0.41899999262860216,0.0,0.13482117579858258,-0.49547185423765305,0.1926867359046251,9.348097278225806,00:15:06.00
907,907.488,-48.614237385411414,0.8486578925963371,1098.9660820124448,0.006436599268307555,0.07004473286290322,-50.911837054837136,0.36761873912426735,-49.262000299269154,-50.569593737202304,0.8192881307294292,-0.016678531209513743,-0.43750556103487054,1.4483371449991562,0.2093194992650084,-0.5875817014654708,0.17398686946645908,1.3075934379331533,00:15:07.00
908,908.496,-50.049391984939575,0.9597952701151371,1133.5798395521117,0.009299623779952481,0.08636474609375,-53.29193329811096,0.39453950338065624,-50.70818889141083,-51.373467803001404,0.7475304007530212,0.14376520622197045,-0.5017322440875727,1.5325955937030358,0.4336602049038268,-0.670791364883098,0.16248238062028536,0.6652789115905771,00:15:08.00
909,909.504,-46.75499060846144,0.894090385206284,1067.868158336996,0.0069081922241996906,0.06793409778225806,-48.53946119739163,0.38884397379813657,-49.43373883155085,-48.31538452640657,0.9109065025083479,0.06439313924679978,-0.3944232420441879,0.0,0.28019506955466816,-0.6580380489761943,0.19720465182572638,-1.118354305144279,00:15:09.00
910,910.496,-43.30995498165007,0.9132317900657654,1015.2490624631781,0.005075113547425074,0.05134828629032258,-44.41487810688634,0.39958912422580106,-48.34187907557334,-44.644572596396166,1.0,0.07676689057787148,-0.237436313326775,0.0,0.12246275972569713,-0.49918936211994336,0.23135387275692262,-3.697306479177167,00:15:10.00
911,911.488,-43.22879175986013,0.8782806521461856,994.3507914868284,0.004133801565565603,0.04438634072580645,-44.07495560184602,0.37366994398255504,-47.68699559857768,-43.946732059601814,0.9970342020834646,-0.0025024095514397183,-0.20685460155241098,0.0,-0.0004028460696955027,-0.41838686411874476,0.2448766767930855,-3.7402635389758707,00:15:11.00
912,912.496,-45.257641315460205,1.1027171341702342,1131.2675717444804,0.009578148739819834,0.049560546875,-46.17915117740631,0.38408966455608606,-46.90643393993378,-45.548471331596375,0.9712980628013611,0.3804942863713945,-0.19820579791853712,0.0,0.47395096232337053,-0.363210591419418,0.25189204197149156,-1.3579626083374015,00:15:12.00
913,913.504,-47.75079960976878,1.0934096824738286,1167.7736633047257,0.011330708065220374,0.0767546622983871,-50.157684080062374,0.4292422994490593,-46.611660372826364,-48.890816965410785,0.8597628624208512,0.3738606700200792,-0.28979427511843525,0.0,0.6297161940738364,-0.4077110366499025,0.23580697045328516,2.2791565925844273,00:15:13.00
914,914.496,-48.3077402422505,1.0115035589664214,1257.2181049978942,0.013979603085787027,0.08837890625,-51.45819350211851,0.42980764373656244,-48.93370708342521,-49.29994226271106,0.8346129878874747,0.39277566743324316,-0.2944890683959618,0.0,0.8816172603284087,-0.35848460875109533,0.22868689230948472,0.3662351792858488,00:15:14.00
915,915.488,-45.93167237312563,0.848916188363106,1149.8559852503918,0.005649042601186368,0.049300655241935484,-46.88395813972719,0.383623186619051,-48.64888160459457,-45.77043041106193,0.9520205528505387,-0.0011304431491754013,-0.19096275230793702,0.0,0.16523768533493471,-0.42103120100146063,0.22821552645528626,-2.8784511935326362,00:15:15.00
916,916.496,-47.85946559906006,0.9908889709040523,1220.0430124244303,0.011358785399352147,0.067138671875,-49.55587720870972,0.3915382893756032,-47.60700881481171,-48.14357125759125,0.857026720046997,0.2801479783797542,-0.40803162988572733,0.0,0.6249259872606505,-0.5269299383793143,0.21131478953960248,0.536562442779541,00:15:16.00
917,917.504,-51.29314730244298,0.9697531634761442,1493.7241275374802,0.03503241591275695,0.11858933971774194,-55.26231248917118,0.4114936090284778,-48.95046344880135,-52.700026112218055,0.685342634877851,0.7240029819651932,-0.5108678769604497,0.0,2.1324685572789384,-0.5281132898137473,0.17924956762530989,3.7495626634167087,00:15:17.00
