type,start_seconds,end_seconds,start,end,duration,score,loudness_db,low_db,center_advantage_db
HARSH,1127.52,1127.52,00:18:47.52,00:18:47.52,0.0,15.53867257903016,-34.25684356689453,-37.6008415222168,9.868171691894531
IMPACT,1164.672,1164.672,00:19:24.67,00:19:24.67,0.0,8.513316458846996,-32.62120819091797,-34.14698028564453,1.6287460327148438
IMPACT,1167.104,1167.104,00:19:27.10,00:19:27.10,0.0,8.00613552970025,-32.50336456298828,-33.37841796875,-1.9171676635742152
IMPACT,1174.432,1174.432,00:19:34.43,00:19:34.43,0.0,8.455952645627033,-40.109981536865234,-41.61827087402344,3.0018081665039062
HARSH,1177.376,1177.376,00:19:37.38,00:19:37.38,0.0,13.334970221883449,-41.659664154052734,-43.547760009765625,3.8264617919921804
SWELL,1188.25,1190.25,00:19:48.25,00:19:50.25,2.0,10.582988449943414,-40.04262185475183,-40.398087516663566,-12.065520574176123
RECOVERY,1193.92,1199.616,00:19:53.92,00:19:59.62,5.695999999999913,-0.16748173710941835,-41.285441798204815,-42.36166366918127,-17.633591252332295
SWELL,1197.5,1205.5,00:19:57.50,00:20:05.50,8.0,9.267156569047785,-40.71773031616211,-42.24400372314453,-14.938879364013673
SWELL,1209.5,1213.5,00:20:09.50,00:20:13.50,4.0,7.229797831066833,-35.002876708984374,-37.82447227478028,-13.144399871826172
HIGH_LOAD,1212.672,1218.496,00:20:12.67,00:20:18.50,5.824000000000069,0.5503453876665518,-30.794466789954345,-36.417104054018445,0.1044168628630091
HARSH,1213.152,1213.152,00:20:13.15,00:20:13.15,0.0,13.83221578105698,-26.11071014404297,-28.6923942565918,15.882879257202148
IMPACT,1213.184,1213.184,00:20:13.18,00:20:13.18,0.0,13.509128926587668,-25.811378479003903,-28.428451538085938,15.51400184631348
IMPACT,1214.976,1214.976,00:20:14.98,00:20:14.98,0.0,7.811175908843873,-31.346349716186523,-42.32637786865234,6.193532943725586
HIGH_LOAD,1223.136,1230.432,00:20:23.14,00:20:30.43,7.296000000000049,0.5116875757910027,-32.16813424789229,-36.723880992706164,0.2600492202558892
IMPACT,1226.912,1226.912,00:20:26.91,00:20:26.91,0.0,9.753330857214314,-21.9650821685791,-24.718414306640625,6.774423599243164
HARSH,1226.944,1226.944,00:20:26.94,00:20:26.94,0.0,12.44263851288572,-21.88706588745117,-24.139158248901367,8.283875465393063
IMPACT,1229.76,1229.76,00:20:29.76,00:20:29.76,0.0,8.635648149263503,-20.40404891967773,-22.9702262878418,1.5014457702636719
HIGH_LOAD,1243.328,1248.288,00:20:43.33,00:20:48.29,4.960000000000036,0.5511729817167828,-33.55634294412075,-35.23235972722372,10.562418986589481
IMPACT,1245.568,1245.568,00:20:45.57,00:20:45.57,0.0,19.790989088914085,-31.25252723693848,-33.55037307739258,13.425497055053707
DRUM_RUN,1245.696,1245.696,00:20:45.70,00:20:45.70,0.0,2.1538201479804777,-35.79592514038086,-35.93592834472656,7.116613388061523
IMPACT,1261.088,1261.088,00:21:01.09,00:21:01.09,0.0,9.067672907910945,-26.31378173828125,-26.53503799438477,-6.9723720550537145
HARSH,1272.608,1272.608,00:21:12.61,00:21:12.61,0.0,14.482201613465577,-29.55077171325684,-38.05484390258789,15.139945983886719
IMPACT,1275.584,1275.584,00:21:15.58,00:21:15.58,0.0,8.62982643229885,-34.451194763183594,-44.83584976196289,5.501605987548828
HARSH,1277.408,1277.408,00:21:17.41,00:21:17.41,0.0,15.81157321371818,-36.38776397705078,-49.32504653930664,18.11289978027344
IMPACT,1277.408,1277.408,00:21:17.41,00:21:17.41,0.0,10.836331551826593,-36.38776397705078,-49.32504653930664,18.11289978027344
SWELL,1282.25,1286.25,00:21:22.25,00:21:26.25,4.0,9.644817225954156,-41.06466723632813,-47.88927093505859,18.540567626953123
BARRAGE,1282.304,1291.168,00:21:22.30,00:21:31.17,8.863999999999805,2.0535278010695968,-40.587146800199,-46.23223241627645,13.884141283927203
HARSH,1282.624,1282.624,00:21:22.62,00:21:22.62,0.0,14.560227151635406,-47.411808013916016,-54.18499374389648,15.611431121826172
HIGH_LOAD,1282.784,1291.136,00:21:22.78,00:21:31.14,8.351999999999862,0.6122895199516066,-40.27323370489455,-46.05427129032048,13.712608461161606
IMPACT,1284.288,1284.288,00:21:24.29,00:21:24.29,0.0,12.690869539550059,-32.59683990478516,-44.72309112548828,30.124719619750984
IMPACT,1285.152,1285.152,00:21:25.15,00:21:25.15,0.0,11.588175775473202,-35.4133415222168,-48.470497131347656,24.480575561523438
DRUM_RUN,1285.952,1285.952,00:21:25.95,00:21:25.95,0.0,3.011894621891031,-36.24125671386719,-44.91482162475586,17.89052391052246
IMPACT,1286.304,1286.304,00:21:26.30,00:21:26.30,0.0,10.663163232642923,-34.35309600830078,-45.63777542114258,24.01644897460937
IMPACT,1288.48,1288.48,00:21:28.48,00:21:28.48,0.0,13.060739709588663,-35.12605667114258,-45.773963928222656,20.785232543945312
IMPACT,1290.016,1290.016,00:21:30.02,00:21:30.02,0.0,9.007435680227566,-34.07271194458008,-44.65100860595703,22.009901046752926
HARSH,1290.72,1290.72,00:21:30.72,00:21:30.72,0.0,18.043000290347013,-44.32829284667969,-48.69227600097656,12.38777160644532
IMPACT,1291.936,1291.936,00:21:31.94,00:21:31.94,0.0,13.503078705571733,-41.77633666992188,-47.36742401123047,14.174633026123047
IMPACT,1294.336,1294.336,00:21:34.34,00:21:34.34,0.0,11.941146921679227,-35.30756378173828,-38.37120819091797,14.186285018920895
IMPACT,1296.64,1296.64,00:21:36.64,00:21:36.64,0.0,9.453858554170052,-35.49899673461914,-37.54002380371094,11.360368728637695
IMPACT,1299.136,1299.136,00:21:39.14,00:21:39.14,0.0,19.208955882354957,-36.02429962158203,-42.09495162963867,13.735034942626953
HARSH,1299.168,1299.168,00:21:39.17,00:21:39.17,0.0,34.893956933855904,-36.79791641235352,-41.28404998779297,11.219293594360355
IMPACT,1304.8,1304.8,00:21:44.80,00:21:44.80,0.0,9.55692691672847,-39.072696685791016,-44.92204284667969,15.378862380981445
IMPACT,1306.72,1306.72,00:21:46.72,00:21:46.72,0.0,9.131380888651842,-45.244422912597656,-47.95687103271485,7.427558898925781
HARSH,1308.896,1308.896,00:21:48.90,00:21:48.90,0.0,21.63407916561713,-36.80114364624024,-43.10065460205078,16.976657867431644
IMPACT,1308.928,1308.928,00:21:48.93,00:21:48.93,0.0,18.626897120976054,-36.6936149597168,-42.83647155761719,16.569986343383793
IMPACT,1310.144,1310.144,00:21:50.14,00:21:50.14,0.0,10.127259490395653,-40.15773010253906,-43.48895263671875,9.427513122558594
RECOVERY,1311.52,1319.584,00:21:51.52,00:21:59.58,8.064000000000078,-0.15393191848426793,-45.92107230024376,-46.43635548527533,-5.801554909807892
IMPACT,1323.584,1323.584,00:22:03.58,00:22:03.58,0.0,8.106635854337503,-41.97982406616211,-45.23356628417969,14.77032470703125
HARSH,1326.048,1326.048,00:22:06.05,00:22:06.05,0.0,13.568602697741268,-42.4061279296875,-47.942626953125,15.596630096435547
IMPACT,1326.048,1326.048,00:22:06.05,00:22:06.05,0.0,8.239429856538168,-42.4061279296875,-47.942626953125,15.596630096435547
HARSH,1332.064,1332.064,00:22:12.06,00:22:12.06,0.0,14.26411314242463,-40.597442626953125,-43.652000427246094,8.9755859375
IMPACT,1332.064,1332.064,00:22:12.06,00:22:12.06,0.0,10.656355423122744,-40.597442626953125,-43.652000427246094,8.9755859375
IMPACT,1340.928,1340.928,00:22:20.93,00:22:20.93,0.0,12.143825889640809,-28.871387481689453,-29.923019409179688,2.010953903198242
RECOVERY,1357.344,1373.28,00:22:37.34,00:22:53.28,15.935999999999922,-0.10021083759159531,-50.36287224412203,-51.960026651202796,-2.1224488390232614
IMPACT,1358.88,1358.88,00:22:38.88,00:22:38.88,0.0,10.026671319132207,-43.85787963867188,-45.91377639770508,3.8116111755371094
IMPACT,1378.88,1378.88,00:22:58.88,00:22:58.88,0.0,12.142333979385546,-40.85804748535156,-53.04531097412109,21.391265869140632
IMPACT,1383.008,1383.008,00:23:03.01,00:23:03.01,0.0,13.619735695933914,-45.48727035522461,-52.44841003417969,19.941852569580085
IMPACT,1390.4,1390.4,00:23:10.40,00:23:10.40,0.0,8.030714609640409,-40.21772766113281,-54.06333923339844,27.311325073242188
RECOVERY,1391.808,1397.056,00:23:11.81,00:23:17.06,5.248000000000047,-0.1201791530583213,-53.5825934901382,-54.700756905295634,-2.579367088549064
IMPACT,1399.072,1399.072,00:23:19.07,00:23:19.07,0.0,8.328483828856612,-42.269561767578125,-54.8765983581543,24.59614181518555
IMPACT,1401.6,1401.6,00:23:21.60,00:23:21.60,0.0,8.518824926461264,-42.83053588867188,-49.10763549804688,17.52386474609375
HIGH_LOAD,1401.92,1407.168,00:23:21.92,00:23:27.17,5.24799999999982,0.5037116309139659,-47.40194309119022,-52.313676776308,13.814463274406664
BARRAGE,1402.176,1407.136,00:23:22.18,00:23:27.14,4.960000000000036,1.4290342265101716,-47.201905592893944,-52.35835014245449,14.541458863478441
IMPACT,1402.944,1402.944,00:23:22.94,00:23:22.94,0.0,12.589047247876938,-42.24986267089844,-50.24471282958984,20.13444137573243
DRUM_RUN,1403.616,1403.616,00:23:23.62,00:23:23.62,0.0,3.15512702847788,-49.84458541870117,-53.24789047241211,13.757850646972663
IMPACT,1404.64,1404.64,00:23:24.64,00:23:24.64,0.0,13.043354949708666,-39.66962432861328,-51.73662185668945,25.055850982666026
IMPACT,1405.504,1405.504,00:23:25.50,00:23:25.50,0.0,8.07764334961671,-42.66450881958008,-52.50911331176758,21.857437133789062
IMPACT,1415.232,1415.232,00:23:35.23,00:23:35.23,0.0,9.610442122679174,-47.5936279296875,-53.09116744995117,16.897491455078132
HARSH,1415.744,1415.744,00:23:35.74,00:23:35.74,0.0,17.71475277987835,-49.11294937133789,-57.78730010986328,20.794918060302727
IMPACT,1420.16,1420.16,00:23:40.16,00:23:40.16,0.0,8.451977010761363,-44.0312385559082,-50.25170135498047,19.7689208984375
IMPACT,1423.808,1423.808,00:23:43.81,00:23:43.81,0.0,10.048217683749632,-45.337310791015625,-50.40465545654297,17.020187377929695
IMPACT,1428.8,1428.8,00:23:48.80,00:23:48.80,0.0,10.066892338212421,-42.53194427490234,-47.64338684082031,18.00472640991211
RECOVERY,1430.208,1451.04,00:23:50.21,00:24:11.04,20.83199999999988,-0.10551050682779428,-48.91047614044938,-49.67618554355177,-12.529673523698117
IMPACT,1451.808,1451.808,00:24:11.81,00:24:11.81,0.0,10.71352171969149,-41.44432830810547,-43.59956359863281,7.034812927246094
RECOVERY,1455.584,1471.232,00:24:15.58,00:24:31.23,15.64799999999991,-0.12169315619924574,-44.584649743839186,-46.60119393017827,-20.17849079832739
HARSH,1473.44,1473.44,00:24:33.44,00:24:33.44,0.0,21.701295431418952,-50.484161376953125,-55.98363876342773,12.4892578125
IMPACT,1473.44,1473.44,00:24:33.44,00:24:33.44,0.0,7.631909811929327,-50.484161376953125,-55.98363876342773,12.4892578125
RECOVERY,1474.752,1483.264,00:24:34.75,00:24:43.26,8.511999999999944,-0.12867455406761016,-59.65188725789388,-62.003529409344274,5.3758603188558975
IMPACT,1476.0,1476.0,00:24:36.00,00:24:36.00,0.0,13.629084456592942,-48.95721435546875,-58.19477462768555,20.63418960571289
HARSH,1477.568,1477.568,00:24:37.57,00:24:37.57,0.0,11.620701326852094,-50.58607482910156,-54.49561309814453,8.806037902832031
IMPACT,1484.32,1484.32,00:24:44.32,00:24:44.32,0.0,10.383725747830328,-47.51102066040039,-53.18096923828125,35.56630325317383
HARSH,1484.928,1484.928,00:24:44.93,00:24:44.93,0.0,15.831135976571757,-44.23749542236328,-54.6278190612793,36.746639251708984
IMPACT,1486.816,1486.816,00:24:46.82,00:24:46.82,0.0,10.253116981309583,-50.8478889465332,-58.02574157714844,24.424373626708984
RECOVERY,1487.584,1494.784,00:24:47.58,00:24:54.78,7.2000000000000455,-0.10011088285261839,-52.71853295047726,-53.822055242757884,-12.47908572797422
SWELL,1488.25,1496.25,00:24:48.25,00:24:56.25,8.0,31.898367104969694,-49.09056047058105,-49.774038772583005,-15.483175675074259
IMPACT,1504.032,1504.032,00:25:04.03,00:25:04.03,0.0,7.929562698469177,-42.105262756347656,-57.24845123291016,25.58933258056641
HARSH,1509.792,1509.792,00:25:09.79,00:25:09.79,0.0,18.953754903022134,-48.74456787109375,-57.76904678344727,18.047386169433594
IMPACT,1510.4,1510.4,00:25:10.40,00:25:10.40,0.0,11.295916813360204,-39.78904342651367,-54.05420303344727,29.5692195892334
HARSH,1515.68,1515.68,00:25:15.68,00:25:15.68,0.0,25.189931253392288,-43.46040344238281,-51.62864685058594,26.191741943359375
IMPACT,1515.68,1515.68,00:25:15.68,00:25:15.68,0.0,14.092983958214413,-43.46040344238281,-51.62864685058594,26.191741943359375
IMPACT,1518.24,1518.24,00:25:18.24,00:25:18.24,0.0,10.78092437864035,-42.87664794921875,-56.2172737121582,29.27480697631836
HARSH,1521.024,1521.024,00:25:21.02,00:25:21.02,0.0,25.750366011858354,-52.62767791748047,-65.62889862060547,30.02826690673828
IMPACT,1521.024,1521.024,00:25:21.02,00:25:21.02,0.0,9.982805548573818,-52.62767791748047,-65.62889862060547,30.02826690673828
IMPACT,1522.336,1522.336,00:25:22.34,00:25:22.34,0.0,9.922610540590721,-54.36857604980469,-62.21896362304688,26.53929901123047
HARSH,1525.984,1525.984,00:25:25.98,00:25:25.98,0.0,19.28637011136241,-53.28685760498047,-65.91986846923828,28.49452590942382
IMPACT,1525.984,1525.984,00:25:25.98,00:25:25.98,0.0,11.532552884439449,-53.28685760498047,-65.91986846923828,28.49452590942382
IMPACT,1527.52,1527.52,00:25:27.52,00:25:27.52,0.0,7.861559575312055,-46.35311508178711,-65.47482299804688,36.62550735473633
RECOVERY,1530.336,1539.36,00:25:30.34,00:25:39.36,9.023999999999887,-0.0501483715946715,-67.55445681191165,-71.00984466876243,14.158734165254186
IMPACT,1539.904,1539.904,00:25:39.90,00:25:39.90,0.0,17.2487010016661,-40.964134216308594,-47.43888473510742,48.72540855407715
IMPACT,1541.6,1541.6,00:25:41.60,00:25:41.60,0.0,14.034045826280186,-36.2814826965332,-38.88518905639648,43.452674865722656
HARSH,1541.76,1541.76,00:25:41.76,00:25:41.76,0.0,29.39052921463595,-44.18576049804688,-47.25621795654297,33.649871826171875
IMPACT,1543.84,1543.84,00:25:43.84,00:25:43.84,0.0,7.957712477386973,-33.28082656860352,-37.75987243652344,29.135604858398438
IMPACT,1554.08,1554.08,00:25:54.08,00:25:54.08,0.0,8.392988924594631,-33.519737243652344,-38.82078552246094,17.707540512084957
HARSH,1554.784,1554.784,00:25:54.78,00:25:54.78,0.0,17.550316252656245,-36.374656677246094,-40.70090866088867,14.225074768066406
HARSH,1562.528,1562.528,00:26:02.53,00:26:02.53,0.0,22.492458810634908,-39.79423141479492,-46.29220962524414,17.160701751708977
IMPACT,1562.528,1562.528,00:26:02.53,00:26:02.53,0.0,11.329637603782905,-39.79423141479492,-46.29220962524414,17.160701751708977
IMPACT,1566.144,1566.144,00:26:06.14,00:26:06.14,0.0,8.003248269289694,-33.877986907958984,-41.75331878662109,19.675804138183594
BARRAGE,1567.744,1570.848,00:26:07.74,00:26:10.85,3.104000000000042,1.3129015928844987,-44.484073230198454,-46.92374030911193,11.506482318956024
IMPACT,1568.48,1568.48,00:26:08.48,00:26:08.48,0.0,8.473453248531204,-31.76997756958008,-36.02913665771485,29.48935508728027
HARSH,1569.824,1569.824,00:26:09.82,00:26:09.82,0.0,23.924556054024556,-44.953521728515625,-52.25627136230469,16.597976684570312
IMPACT,1569.824,1569.824,00:26:09.82,00:26:09.82,0.0,9.767243173756397,-44.953521728515625,-52.25627136230469,16.597976684570312
SWELL,1571.0,1575.0,00:26:11.00,00:26:15.00,4.0,21.123698888351456,-37.333432083129885,-38.584270080566405,-2.8937076568603515
IMPACT,1571.264,1571.264,00:26:11.26,00:26:11.26,0.0,15.766259271932697,-45.02119445800781,-47.31720352172852,7.421146392822266
IMPACT,1572.128,1572.128,00:26:12.13,00:26:12.13,0.0,10.47861954567519,-32.07538986206055,-42.47260284423828,23.5386962890625
HIGH_LOAD,1580.672,1594.688,00:26:20.67,00:26:34.69,14.016000000000076,0.500375136664226,-27.49483144581997,-28.318981235825664,-3.5759627878801696
IMPACT,1582.752,1582.752,00:26:22.75,00:26:22.75,0.0,9.185685333394213,-27.088964462280277,-28.56110382080078,10.376550674438477
IMPACT,1592.896,1592.896,00:26:32.90,00:26:32.90,0.0,7.808513506938481,-25.009641647338867,-26.18897247314453,-5.857091903686523
IMPACT,1597.056,1597.056,00:26:37.06,00:26:37.06,0.0,18.696450385581972,-27.464900970458984,-28.92562866210937,-5.666511535644531
IMPACT,1607.2,1607.2,00:26:47.20,00:26:47.20,0.0,10.172195381033006,-40.42536926269531,-47.835670471191406,23.5272560119629
HARSH,1607.36,1607.36,00:26:47.36,00:26:47.36,0.0,16.51449213000984,-45.31193161010742,-52.28063201904297,20.456275939941406
IMPACT,1616.736,1616.736,00:26:56.74,00:26:56.74,0.0,10.646971066394427,-49.85793685913086,-56.34464645385742,20.275543212890632
HARSH,1616.832,1616.832,00:26:56.83,00:26:56.83,0.0,18.923605398312585,-43.8730697631836,-51.206275939941406,27.430912017822266
RECOVERY,1617.984,1624.928,00:26:57.98,00:27:04.93,6.944000000000187,-0.1457853922730178,-54.528477362536506,-56.32689393769711,5.231938825834781
IMPACT,1625.472,1625.472,00:27:05.47,00:27:05.47,0.0,10.820271162388979,-43.185916900634766,-46.79680633544922,25.665924072265625
IMPACT,1635.072,1635.072,00:27:15.07,00:27:15.07,0.0,10.538482007448604,-49.12108612060547,-53.45116424560547,14.822223663330078
HARSH,1635.168,1635.168,00:27:15.17,00:27:15.17,0.0,19.73939730509965,-47.71458053588867,-53.59214782714844,18.00081634521485
RECOVERY,1637.28,1642.4,00:27:17.28,00:27:22.40,5.120000000000118,-0.12521310741088323,-53.603846390054834,-53.98339379352072,0.21449988228934205
RECOVERY,1643.328,1649.792,00:27:23.33,00:27:29.79,6.463999999999942,-0.09760695440432472,-54.46624494655966,-54.93329930422929,6.674042650044258
IMPACT,1653.056,1653.056,00:27:33.06,00:27:33.06,0.0,8.542601984713963,-46.37223052978516,-54.74493408203125,25.4739990234375
IMPACT,1654.048,1654.048,00:27:34.05,00:27:34.05,0.0,12.367535889360129,-43.50273895263672,-54.37570190429688,29.34587860107422
HARSH,1656.896,1656.896,00:27:36.90,00:27:36.90,0.0,19.879221242583654,-50.63785171508789,-59.08238983154297,21.86139678955078
IMPACT,1656.896,1656.896,00:27:36.90,00:27:36.90,0.0,12.138880080394536,-50.63785171508789,-59.08238983154297,21.86139678955078
IMPACT,1661.536,1661.536,00:27:41.54,00:27:41.54,0.0,12.22320533035472,-38.13551330566406,-46.84638977050781,36.28912925720215
HARSH,1662.112,1662.112,00:27:42.11,00:27:42.11,0.0,15.083640827799085,-52.14356231689453,-60.34416198730469,23.271976470947266
IMPACT,1662.592,1662.592,00:27:42.59,00:27:42.59,0.0,7.796002241155959,-52.87405014038086,-60.34696960449219,19.50726699829101
IMPACT,1668.096,1668.096,00:27:48.10,00:27:48.10,0.0,9.687674748728663,-44.66147613525391,-47.45934295654297,27.33298110961914
RECOVERY,1669.792,1674.976,00:27:49.79,00:27:54.98,5.1840000000001965,-0.10849813400511263,-54.92683389581786,-55.98969310924319,13.544275131693647
IMPACT,1669.856,1669.856,00:27:49.86,00:27:49.86,0.0,9.237859927071511,-42.82690048217773,-51.17876434326172,24.81390380859375
IMPACT,1676.0,1676.0,00:27:56.00,00:27:56.00,0.0,10.0682360046609,-42.78318405151367,-51.942832946777344,26.194889068603516
RECOVERY,1678.272,1706.176,00:27:58.27,00:28:26.18,27.903999999999996,-0.12059683490625706,-48.57593297357548,-51.95317728713343,2.1872168952793323
IMPACT,1707.072,1707.072,00:28:27.07,00:28:27.07,0.0,15.483738634532024,-40.25649642944336,-51.60937881469727,35.15765190124512
IMPACT,1708.672,1708.672,00:28:28.67,00:28:28.67,0.0,8.816594770753536,-41.28034210205078,-51.6938362121582,39.4806022644043
DRUM_RUN,1709.024,1709.024,00:28:29.02,00:28:29.02,0.0,2.0894566707887887,-41.112213134765625,-49.60131072998047,37.59767532348633
HARSH,1709.216,1709.216,00:28:29.22,00:28:29.22,0.0,21.659473088136398,-52.23059844970703,-58.60470581054688,28.251338958740234
IMPACT,1712.64,1712.64,00:28:32.64,00:28:32.64,0.0,9.258303615178646,-48.31085968017578,-52.140724182128906,31.728229522705078
IMPACT,1714.432,1714.432,00:28:34.43,00:28:34.43,0.0,12.62822034007204,-39.29169845581055,-54.70935821533203,42.19821548461914
HARSH,1715.456,1715.456,00:28:35.46,00:28:35.46,0.0,13.825221616099503,-50.02341842651367,-62.65679931640625,31.25653076171875
RECOVERY,1715.872,1729.024,00:28:35.87,00:28:49.02,13.151999999999816,-0.05981980388916773,-64.92473574518,-67.93212182313493,12.029762443986911
HARSH,1729.408,1729.408,00:28:49.41,00:28:49.41,0.0,21.412853984133854,-42.06534576416016,-48.152870178222656,29.357404708862312
IMPACT,1729.472,1729.472,00:28:49.47,00:28:49.47,0.0,22.697737946094122,-42.02798461914063,-48.062477111816406,29.817039489746097
RECOVERY,1732.096,1747.328,00:28:52.10,00:29:07.33,15.231999999999971,-0.11154225454243351,-52.237254296708656,-54.80746656693753,0.9957933445896493
IMPACT,1732.192,1732.192,00:28:52.19,00:28:52.19,0.0,16.965581370095702,-35.933746337890625,-40.035400390625,33.62704277038575
RECOVERY,1751.84,1757.344,00:29:11.84,00:29:17.34,5.504000000000133,-0.17175280720372776,-43.124691274124764,-46.10994810865105,-0.09153242607337202
HARSH,1758.752,1758.752,00:29:18.75,00:29:18.75,0.0,16.42924328927663,-47.12162780761719,-52.73904800415039,5.0941162109375
IMPACT,1758.752,1758.752,00:29:18.75,00:29:18.75,0.0,7.805358557265358,-47.12162780761719,-52.73904800415039,5.0941162109375
HIGH_LOAD,1759.552,1764.992,00:29:19.55,00:29:24.99,5.440000000000055,0.5159054387385771,-48.81666025083665,-56.07258420799211,20.705955404984323
BARRAGE,1759.744,1765.344,00:29:19.74,00:29:25.34,5.600000000000136,1.6055850445664748,-49.03127923878756,-56.22387851368297,21.663501663641497
IMPACT,1759.84,1759.84,00:29:19.84,00:29:19.84,0.0,12.24767774608486,-42.12227249145508,-47.84739685058594,14.246612548828125
IMPACT,1760.736,1760.736,00:29:20.74,00:29:20.74,0.0,27.586194301094064,-38.571815490722656,-46.53704071044922,27.30638885498047
IMPACT,1762.464,1762.464,00:29:22.46,00:29:22.46,0.0,8.574453656299193,-41.14704513549805,-54.24219131469727,34.20247840881348
IMPACT,1764.32,1764.32,00:29:24.32,00:29:24.32,0.0,8.221895138590572,-42.86027908325195,-63.94528198242188,34.2703971862793
HARSH,1764.416,1764.416,00:29:24.42,00:29:24.42,0.0,22.413078478099038,-43.85417556762695,-48.58715438842773,32.95716094970703
IMPACT,1765.472,1765.472,00:29:25.47,00:29:25.47,0.0,12.449683151831772,-46.50404357910156,-53.479530334472656,32.11500549316406
IMPACT,1769.6,1769.6,00:29:29.60,00:29:29.60,0.0,11.637648426447436,-42.87922668457031,-45.20623016357422,11.953231811523438
RECOVERY,1771.424,1777.536,00:29:31.42,00:29:37.54,6.11200000000008,-0.15907176232487524,-43.41752072175344,-43.827894707520805,4.231447994709014
IMPACT,1778.848,1778.848,00:29:38.85,00:29:38.85,0.0,8.270013682860203,-37.459747314453125,-39.41879653930664,15.141407012939453
IMPACT,1781.824,1781.824,00:29:41.82,00:29:41.82,0.0,11.940325760183674,-39.88950347900391,-42.31929397583008,11.26795578002929
IMPACT,1782.624,1782.624,00:29:42.62,00:29:42.62,0.0,8.575338657656033,-38.512184143066406,-40.4276123046875,7.45724868774413
IMPACT,1790.112,1790.112,00:29:50.11,00:29:50.11,0.0,11.515945814448623,-37.82994842529297,-42.40596389770508,17.606313705444336
RECOVERY,1792.992,1816.192,00:29:52.99,00:30:16.19,23.200000000000045,-0.10131259484300031,-55.52172445397075,-61.8012260037677,4.39796454085354
IMPACT,1796.064,1796.064,00:29:56.06,00:29:56.06,0.0,9.683126908176982,-48.240684509277344,-49.52003479003906,4.803592681884773
IMPACT,1813.28,1813.28,00:30:13.28,00:30:13.28,0.0,8.040274891409934,-53.12726593017578,-60.12382125854492,6.121429443359382
IMPACT,1818.08,1818.08,00:30:18.08,00:30:18.08,0.0,8.098730134018666,-40.56674575805664,-48.32700347900391,2.586456298828125
RECOVERY,1819.488,1835.36,00:30:19.49,00:30:35.36,15.871999999999844,-0.13405490416227162,-51.809006489498515,-55.68560051870058,1.6569679766833423
SWELL,1834.0,1840.0,00:30:34.00,00:30:40.00,6.0,15.751657846475524,-42.19870456144771,-44.93611028742663,5.12661542229474
RECOVERY,1844.384,1858.336,00:30:44.38,00:30:58.34,13.951999999999998,-0.12446123591624646,-49.321100021117886,-51.11838429361514,0.9003114329322798
IMPACT,1851.232,1851.232,00:30:51.23,00:30:51.23,0.0,8.578712539364323,-41.52442169189453,-42.66565704345703,-7.968658447265625
IMPACT,1852.864,1852.864,00:30:52.86,00:30:52.86,0.0,8.826225418252724,-45.12630462646485,-47.272193908691406,-4.6887969970703125
SWELL,1854.0,1862.0,00:30:54.00,00:31:02.00,8.0,14.510643449912429,-45.94813287353516,-49.81632597351074,1.2016261596679687
IMPACT,1860.64,1860.64,00:31:00.64,00:31:00.64,0.0,7.977328276559227,-41.35610961914063,-48.19488906860352,8.383049011230469
HARSH,1860.896,1860.896,00:31:00.90,00:31:00.90,0.0,11.75338830779294,-40.95310974121094,-47.9653205871582,10.289009094238281
IMPACT,1865.664,1865.664,00:31:05.66,00:31:05.66,0.0,8.159624544548834,-46.03761672973633,-52.946250915527344,10.960559844970703
IMPACT,1881.792,1881.792,00:31:21.79,00:31:21.79,0.0,9.288496226037209,-42.48604583740234,-45.82841873168945,26.910322189331055
IMPACT,1883.072,1883.072,00:31:23.07,00:31:23.07,0.0,13.963529243563855,-44.62708282470703,-46.95281982421875,28.032444000244148
HARSH,1883.136,1883.136,00:31:23.14,00:31:23.14,0.0,13.483305345693795,-46.6330680847168,-48.76107025146485,25.237293243408203
IMPACT,1883.808,1883.808,00:31:23.81,00:31:23.81,0.0,7.8479163617987915,-49.1026611328125,-62.47517395019531,16.96831512451172
IMPACT,1886.176,1886.176,00:31:26.18,00:31:26.18,0.0,13.127782852675582,-47.58462905883789,-49.94564437866211,35.107872009277344
RECOVERY,1886.592,1917.76,00:31:26.59,00:31:57.76,31.167999999999893,-0.04147692701524306,-62.66366931621845,-69.35088064340445,5.371112194491168
HARSH,1886.656,1886.656,00:31:26.66,00:31:26.66,0.0,16.313498906399666,-48.15183639526367,-68.05467224121094,39.967529296875
SWELL,1916.75,1922.75,00:31:56.75,00:32:02.75,6.0,24.457147571621007,-49.68623684561826,-53.93273919661415,23.968209394159164
IMPACT,1917.536,1917.536,00:31:57.54,00:31:57.54,0.0,19.51577384007056,-39.28487014770508,-44.36725234985352,43.5111026763916
HARSH,1919.616,1919.616,00:31:59.62,00:31:59.62,0.0,32.04062631039378,-43.3216552734375,-49.49430465698242,35.18682861328125
IMPACT,1919.648,1919.648,00:31:59.65,00:31:59.65,0.0,12.652887580723531,-42.16801452636719,-48.803958892822266,35.64126014709473
HARSH,1927.68,1927.68,00:32:07.68,00:32:07.68,0.0,24.770924750937073,-45.04281997680664,-49.09330749511719,13.144340515136726
IMPACT,1927.712,1927.712,00:32:07.71,00:32:07.71,0.0,9.402300607969352,-44.89209747314453,-48.82955932617188,12.863544464111328
SWELL,1937.5,1943.5,00:32:17.50,00:32:23.50,6.0,11.088317349685227,-44.14114816138085,-44.84483006659975,-0.23493482711467326
